,cs_id_100,100,cs_id_200,200,cs_id_300,300,cs_id_358,358,cs_id_966,966,cluster_size
1310,,,ENSG00000160801_L1_200,55,ENSG00000160801_L1_300,35,ENSG00000160801_L1_358,30,ENSG00000160801_L1_966,34,4.0
1311,,,ENSG00000047849_L1_200,141,ENSG00000047849_L1_300,102,ENSG00000047849_L1_358,76,ENSG00000047849_L1_966,59,4.0
1312,,,ENSG00000164054_L1_200,40,ENSG00000164054_L1_300,52,ENSG00000164054_L1_358,44,ENSG00000164054_L1_966,40,4.0
1313,,,ENSG00000178252_L1_200,137,ENSG00000178252_L1_300,141,ENSG00000178252_L1_358,119,ENSG00000178252_L1_966,86,4.0
1314,,,ENSG00000185909_L1_200,211,ENSG00000185909_L1_300,150,ENSG00000185909_L1_358,146,ENSG00000185909_L1_966,56,4.0
1315,,,ENSG00000004534_L1_200,87,ENSG00000004534_L1_300,83,ENSG00000004534_L1_358,74,ENSG00000004534_L1_966,19,4.0
1316,,,ENSG00000186792_L1_200,2,ENSG00000186792_L1_300,2,ENSG00000186792_L1_358,2,ENSG00000186792_L1_966,2,4.0
1317,,,ENSG00000010322_L1_200,78,ENSG00000010322_L1_300,84,ENSG00000010322_L1_358,92,ENSG00000010322_L1_966,19,4.0
1318,,,ENSG00000163931_L1_200,21,ENSG00000163931_L1_300,21,ENSG00000163931_L1_358,20,ENSG00000163931_L1_966,17,4.0
1319,,,ENSG00000113812_L1_200,67,ENSG00000113812_L1_300,27,ENSG00000113812_L1_358,26,ENSG00000113812_L1_966,20,4.0
1320,,,ENSG00000180376_L1_200,98,,,ENSG00000180376_L1_358,100,ENSG00000180376_L1_966,99,3.0
1321,,,ENSG00000163687_L1_200,17,ENSG00000163687_L1_300,5,ENSG00000163687_L1_358,6,ENSG00000163687_L1_966,13,4.0
1322,,,ENSG00000168291_L1_200,93,ENSG00000168291_L1_300,101,ENSG00000168291_L1_358,93,ENSG00000168291_L1_966,85,4.0
1323,,,ENSG00000163684_L1_200,125,,,,,,,1.0
1324,,,ENSG00000241472_L1_200,7,,,ENSG00000241472_L1_358,16,ENSG00000241472_L1_966,10,3.0
1325,,,ENSG00000172340_L1_200,67,ENSG00000172340_L1_300,53,ENSG00000172340_L1_358,51,,,3.0
1326,,,ENSG00000083937_L1_200,38,ENSG00000083937_L1_300,31,ENSG00000083937_L1_358,37,ENSG00000083937_L1_966,24,4.0
1327,,,ENSG00000180914_L1_200,1,ENSG00000180914_L1_300,1,ENSG00000180914_L1_358,1,ENSG00000180914_L1_966,1,4.0
1328,,,ENSG00000254485_L1_200,34,ENSG00000254485_L1_300,17,ENSG00000254485_L1_358,16,ENSG00000254485_L1_966,2,4.0
1329,,,ENSG00000134077_L1_200,10,ENSG00000134077_L1_300,11,ENSG00000134077_L1_358,11,,,3.0
1330,,,ENSG00000080200_L1_200,54,ENSG00000080200_L1_300,52,ENSG00000080200_L1_358,51,ENSG00000080200_L1_966,19,4.0
1331,,,ENSG00000197938_L1_200,343,ENSG00000197938_L1_300,652,ENSG00000197938_L1_358,199,ENSG00000197938_L1_966,31,4.0
1332,,,ENSG00000230301_L1_200,353,ENSG00000230301_L1_300,349,ENSG00000230301_L1_358,362,ENSG00000230301_L1_966,305,4.0
1333,,,ENSG00000064225_L1_200,12,,,,,ENSG00000064225_L1_966,40,2.0
1334,,,ENSG00000239445_L1_200,8,ENSG00000239445_L1_300,9,ENSG00000239445_L1_358,9,,,3.0
1335,,,,,ENSG00000184220_L1_300,125,,,ENSG00000184220_L1_966,8,2.0
1336,,,,,ENSG00000114021_L1_300,24,ENSG00000114021_L1_358,29,ENSG00000114021_L1_966,55,3.0
1337,,,,,ENSG00000154175_L1_300,38,ENSG00000154175_L1_358,39,ENSG00000154175_L1_966,42,3.0
1338,,,,,ENSG00000138468_L1_300,307,ENSG00000138468_L1_358,303,ENSG00000138468_L1_966,209,3.0
1339,,,,,ENSG00000134070_L1_300,8,ENSG00000134070_L1_358,6,ENSG00000134070_L1_966,3,3.0
1340,,,,,ENSG00000231177_L1_300,6,ENSG00000231177_L1_358,6,ENSG00000231177_L1_966,8,3.0
1341,,,,,ENSG00000279277_L1_300,60,ENSG00000279277_L1_358,35,ENSG00000279277_L1_966,53,3.0
1342,,,,,ENSG00000114446_L1_300,39,ENSG00000114446_L1_358,21,ENSG00000114446_L1_966,15,3.0
1343,,,,,ENSG00000271856_L1_300,48,ENSG00000271856_L1_358,52,ENSG00000271856_L1_966,11,3.0
1344,,,,,ENSG00000114455_L1_300,17,ENSG00000114455_L1_358,20,,,2.0
1345,,,,,ENSG00000198919_L1_300,21,ENSG00000198919_L1_358,20,ENSG00000198919_L1_966,16,3.0
1346,,,,,ENSG00000172139_L1_300,120,ENSG00000172139_L1_358,129,ENSG00000172139_L1_966,123,3.0
1347,,,,,ENSG00000197548_L1_300,10,ENSG00000197548_L1_358,10,ENSG00000197548_L1_966,7,3.0
1348,,,,,ENSG00000206530_L1_300,45,ENSG00000206530_L1_358,39,ENSG00000206530_L1_966,35,3.0
1349,,,,,ENSG00000144847_L1_300,17,ENSG00000144847_L1_358,17,ENSG00000144847_L1_966,16,3.0
1350,,,,,ENSG00000145087_L1_300,23,ENSG00000145087_L1_358,22,ENSG00000145087_L1_966,3,3.0
1351,,,,,ENSG00000163406_L1_300,51,ENSG00000163406_L1_358,55,ENSG00000163406_L1_966,23,3.0
1352,,,,,ENSG00000173200_L1_300,10,ENSG00000173200_L1_358,9,ENSG00000173200_L1_966,3,3.0
1353,,,,,ENSG00000169087_L1_300,18,ENSG00000169087_L1_358,17,ENSG00000169087_L1_966,16,3.0
1354,,,,,ENSG00000075975_L1_300,10,ENSG00000075975_L1_358,8,ENSG00000075975_L1_966,16,3.0
1355,,,,,ENSG00000144908_L1_300,46,ENSG00000144908_L1_358,59,ENSG00000144908_L1_966,187,3.0
1356,,,,,ENSG00000074416_L1_300,1,ENSG00000074416_L1_358,1,ENSG00000074416_L1_966,1,3.0
1357,,,,,ENSG00000177646_L1_300,18,ENSG00000177646_L1_358,19,ENSG00000177646_L1_966,9,3.0
1358,,,,,ENSG00000231305_L1_300,49,ENSG00000231305_L1_358,54,ENSG00000231305_L1_966,29,3.0
1359,,,,,ENSG00000261159_L1_300,62,ENSG00000261159_L1_358,61,ENSG00000261159_L1_966,27,3.0
1360,,,,,ENSG00000163913_L1_300,38,,,,,1.0
1361,,,,,ENSG00000248243_L1_300,12,ENSG00000248243_L1_358,12,ENSG00000248243_L1_966,12,3.0
1362,,,,,ENSG00000182923_L1_300,256,ENSG00000182923_L1_358,238,ENSG00000182923_L1_966,186,3.0
1363,,,,,ENSG00000158234_L1_300,151,ENSG00000158234_L1_358,145,ENSG00000158234_L1_966,73,3.0
1364,,,,,ENSG00000154767_L1_300,26,ENSG00000154767_L1_358,22,ENSG00000154767_L1_966,20,3.0
1365,,,,,ENSG00000152952_L1_300,124,ENSG00000152952_L1_358,132,ENSG00000152952_L1_966,28,3.0
1366,,,,,ENSG00000154781_L1_300,14,ENSG00000154781_L1_358,14,ENSG00000154781_L1_966,13,3.0
1367,,,,,ENSG00000131379_L1_300,7,ENSG00000131379_L1_358,7,ENSG00000131379_L1_966,7,3.0
1368,,,,,ENSG00000070087_L1_300,13,ENSG00000070087_L1_358,32,ENSG00000070087_L1_966,4,3.0
1369,,,,,ENSG00000169860_L1_300,21,ENSG00000169860_L1_358,37,ENSG00000169860_L1_966,12,3.0
1370,,,,,ENSG00000144597_L1_300,1,ENSG00000144597_L1_358,14,,,2.0
1371,,,,,ENSG00000114805_L1_300,138,ENSG00000114805_L1_358,146,ENSG00000114805_L1_966,146,3.0
1372,,,,,ENSG00000114850_L1_300,28,ENSG00000114850_L1_358,24,ENSG00000114850_L1_966,17,3.0
1373,,,,,ENSG00000240875_L1_300,3,ENSG00000240875_L1_358,3,,,2.0
1374,,,,,ENSG00000241135_L1_300,10,ENSG00000241135_L1_358,10,ENSG00000241135_L1_966,10,3.0
1375,,,,,ENSG00000174891_L1_300,51,ENSG00000174891_L1_358,38,ENSG00000174891_L1_966,23,3.0
1376,,,,,ENSG00000168827_L1_300,87,ENSG00000168827_L1_358,144,ENSG00000168827_L1_966,80,3.0
1377,,,,,ENSG00000113810_L1_300,76,ENSG00000113810_L1_358,81,ENSG00000113810_L1_966,38,3.0
1378,,,,,ENSG00000169255_L1_300,41,ENSG00000169255_L1_358,38,ENSG00000169255_L1_966,21,3.0
1379,,,,,ENSG00000272498_L1_300,17,ENSG00000272498_L1_358,39,ENSG00000272498_L1_966,32,3.0
1380,,,,,ENSG00000136521_L1_300,32,ENSG00000136521_L1_358,36,,,2.0
1381,,,,,ENSG00000161203_L1_300,12,ENSG00000161203_L1_358,10,ENSG00000161203_L1_966,23,3.0
1382,,,,,ENSG00000156931_L1_300,2,ENSG00000156931_L1_358,1,ENSG00000156931_L1_966,1,3.0
1383,,,,,ENSG00000073849_L1_300,11,,,ENSG00000073849_L1_966,11,2.0
1384,,,,,ENSG00000231770_L1_300,1,,,ENSG00000231770_L1_966,1,2.0
1385,,,,,ENSG00000145014_L1_300,5,ENSG00000145014_L1_358,5,ENSG00000145014_L1_966,2,3.0
1386,,,,,ENSG00000242086_L1_300,1,,,,,1.0
1387,,,,,ENSG00000163959_L1_300,3,ENSG00000163959_L1_358,3,ENSG00000163959_L1_966,3,3.0
1388,,,,,ENSG00000163961_L1_300,32,ENSG00000163961_L1_358,21,ENSG00000163961_L1_966,36,3.0
1389,,,,,ENSG00000270170_L1_300,26,ENSG00000270170_L1_358,11,ENSG00000270170_L1_966,5,3.0
1390,,,,,ENSG00000119231_L1_300,7,ENSG00000119231_L1_358,6,,,2.0
1391,,,,,ENSG00000286017_L1_300,12,ENSG00000286017_L1_358,4,,,2.0
1392,,,,,ENSG00000272282_L1_300,15,ENSG00000272282_L1_358,15,ENSG00000272282_L1_966,14,3.0
1393,,,,,ENSG00000113851_L1_300,35,ENSG00000113851_L1_358,34,,,2.0
1394,,,,,ENSG00000153558_L1_300,74,ENSG00000153558_L1_358,63,ENSG00000153558_L1_966,71,3.0
1395,,,,,ENSG00000170248_L1_300,97,ENSG00000170248_L1_358,94,ENSG00000170248_L1_966,64,3.0
1396,,,,,ENSG00000272334_L1_300,300,,,ENSG00000272334_L1_966,215,2.0
1397,,,,,ENSG00000168028_L1_300,13,ENSG00000168028_L1_358,13,ENSG00000168028_L1_966,5,3.0
1398,,,,,ENSG00000186448_L1_300,97,ENSG00000186448_L1_358,49,ENSG00000186448_L1_966,45,3.0
1399,,,,,ENSG00000144791_L1_300,39,ENSG00000144791_L1_358,42,,,2.0
1400,,,,,ENSG00000206549_L1_300,21,ENSG00000206549_L1_358,15,ENSG00000206549_L1_966,13,3.0
1401,,,,,ENSG00000188086_L1_300,17,ENSG00000188086_L1_358,17,ENSG00000188086_L1_966,23,3.0
1402,,,,,ENSG00000284672_L1_300,34,ENSG00000284672_L1_358,30,,,2.0
1403,,,,,ENSG00000173473_L1_300,136,ENSG00000173473_L1_358,45,ENSG00000173473_L1_966,147,3.0
1404,,,,,ENSG00000114270_L1_300,8,ENSG00000114270_L1_358,7,ENSG00000114270_L1_966,4,3.0
1405,,,,,ENSG00000164048_L1_300,140,ENSG00000164048_L1_358,17,ENSG00000164048_L1_966,8,3.0
1406,,,,,ENSG00000178467_L1_300,115,ENSG00000178467_L1_358,111,ENSG00000178467_L1_966,112,3.0
1407,,,,,ENSG00000178149_L1_300,131,,,,,1.0
1408,,,,,ENSG00000213672_L1_300,172,ENSG00000213672_L1_358,207,ENSG00000213672_L1_966,80,3.0
1409,,,,,ENSG00000164068_L1_300,49,ENSG00000164068_L1_358,45,,,2.0
1410,,,,,ENSG00000243696_L1_300,70,ENSG00000243696_L1_358,46,ENSG00000243696_L1_966,37,3.0
1411,,,,,ENSG00000213533_L1_300,36,ENSG00000213533_L1_358,37,ENSG00000213533_L1_966,42,3.0
1412,,,,,ENSG00000163686_L1_300,16,ENSG00000163686_L1_358,15,ENSG00000163686_L1_966,14,3.0
1413,,,,,,,,,ENSG00000172340_L1_966,4,1.0
1414,,,,,ENSG00000244203_L1_300,4,,,,,1.0
1415,,,,,ENSG00000175161_L1_300,432,ENSG00000175161_L1_358,431,ENSG00000175161_L1_966,59,3.0
1416,,,,,,,,,ENSG00000134077_L1_966,15,1.0
1417,,,,,ENSG00000196220_L1_300,20,ENSG00000196220_L1_358,20,ENSG00000196220_L1_966,4,3.0
1418,,,,,ENSG00000178750_L1_300,7,ENSG00000178750_L1_358,15,ENSG00000178750_L1_966,35,3.0
1419,,,,,ENSG00000196098_L1_300,37,ENSG00000196098_L1_358,117,ENSG00000196098_L1_966,37,3.0
1420,,,,,,,ENSG00000170017_L1_358,4,,,1.0
1421,,,,,,,ENSG00000177494_L1_358,7,ENSG00000177494_L1_966,7,2.0
1422,,,,,,,ENSG00000176542_L1_358,4,ENSG00000176542_L1_966,3,2.0
1423,,,,,,,ENSG00000178075_L1_358,4,ENSG00000178075_L1_966,4,2.0
1424,,,,,,,ENSG00000114638_L1_358,20,ENSG00000114638_L1_966,15,2.0
1425,,,,,,,ENSG00000175697_L1_358,15,,,1.0
1426,,,,,,,ENSG00000160145_L1_358,8,ENSG00000160145_L1_966,2,2.0
1427,,,,,,,ENSG00000163848_L1_358,152,ENSG00000163848_L1_966,153,2.0
1428,,,,,,,ENSG00000114547_L1_358,75,ENSG00000114547_L1_966,37,2.0
1429,,,,,,,ENSG00000114670_L1_358,102,ENSG00000114670_L1_966,107,2.0
1430,,,,,,,ENSG00000144868_L1_358,2,ENSG00000144868_L1_966,44,2.0
1431,,,,,,,ENSG00000051382_L1_358,194,ENSG00000051382_L1_966,179,2.0
1432,,,,,,,ENSG00000163528_L1_358,152,ENSG00000163528_L1_966,3,2.0
1433,,,,,,,ENSG00000268279_L1_358,29,ENSG00000268279_L1_966,27,2.0
1434,,,,,,,ENSG00000120756_L1_358,178,ENSG00000120756_L1_966,162,2.0
1435,,,,,,,ENSG00000181804_L1_358,1,ENSG00000181804_L1_966,1,2.0
1436,,,,,,,ENSG00000131370_L1_358,2,ENSG00000131370_L1_966,4,2.0
1437,,,,,,,ENSG00000272990_L1_358,13,ENSG00000272990_L1_966,6,2.0
1438,,,,,,,ENSG00000168811_L1_358,57,ENSG00000168811_L1_966,54,2.0
1439,,,,,,,ENSG00000169251_L1_358,218,,,1.0
1440,,,,,,,ENSG00000171109_L1_358,7,ENSG00000171109_L1_966,4,2.0
1441,,,,,,,ENSG00000237978_L1_358,21,,,1.0
1442,,,,,,,ENSG00000058063_L1_358,53,ENSG00000058063_L1_966,37,2.0
1443,,,,,,,ENSG00000053524_L1_358,34,,,1.0
1444,,,,,,,ENSG00000163898_L1_358,3,ENSG00000163898_L1_966,3,2.0
1445,,,,,,,ENSG00000233308_L1_358,41,ENSG00000233308_L1_966,31,2.0
1446,,,,,,,ENSG00000244675_L1_358,3,,,1.0
1447,,,,,,,ENSG00000041802_L1_358,12,,,1.0
1448,,,,,,,ENSG00000185112_L1_358,23,ENSG00000185112_L1_966,20,2.0
1449,,,,,,,ENSG00000189058_L1_358,55,ENSG00000189058_L1_966,34,2.0
1450,,,,,,,ENSG00000242086_L1_358,1,,,1.0
1451,,,,,,,ENSG00000161217_L1_358,32,,,1.0
1452,,,,,,,ENSG00000163964_L1_358,45,ENSG00000163964_L1_966,44,2.0
1453,,,,,,,ENSG00000075711_L1_358,53,ENSG00000075711_L1_966,48,2.0
1454,,,,,,,ENSG00000236452_L1_358,2,,,1.0
1455,,,,,,,ENSG00000076242_L1_358,2,ENSG00000076242_L1_966,2,2.0
1456,,,,,,,ENSG00000186446_L1_358,3,,,1.0
1457,,,,,,,ENSG00000163808_L1_358,32,ENSG00000163808_L1_966,24,2.0
1458,,,,,,,ENSG00000163810_L1_358,16,,,1.0
1459,,,,,,,ENSG00000164080_L1_358,27,ENSG00000164080_L1_966,14,2.0
1460,,,,,,,ENSG00000016864_L1_358,188,ENSG00000016864_L1_966,151,2.0
1461,,,,,,,ENSG00000163935_L1_358,80,ENSG00000163935_L1_966,33,2.0
1462,,,,,,,ENSG00000272305_L1_358,90,,,1.0
1463,,,,,,,ENSG00000163933_L1_358,31,ENSG00000163933_L1_966,19,2.0
1464,,,,,,,ENSG00000168297_L1_358,25,ENSG00000168297_L1_966,11,2.0
1465,,,,,,,ENSG00000163684_L1_358,65,ENSG00000163684_L1_966,40,2.0
1466,,,,,,,ENSG00000255423_L1_358,76,,,1.0
1467,,,,,,,ENSG00000242516_L1_358,17,ENSG00000242516_L1_966,7,2.0
1468,,,,,,,ENSG00000227124_L1_358,22,ENSG00000227124_L1_966,15,2.0
1469,,,,,,,ENSG00000179097_L1_358,1,,,1.0
1470,,,,,,,ENSG00000178700_L1_358,3,ENSG00000178700_L1_966,1,2.0
1471,,,,,,,ENSG00000232382_L1_358,40,ENSG00000232382_L1_966,38,2.0
1472,,,,,,,ENSG00000156990_L1_358,5,ENSG00000156990_L1_966,5,2.0
1473,,,,,,,,,ENSG00000206567_L1_966,12,1.0
1474,,,,,,,,,ENSG00000163703_L1_966,56,1.0
1475,,,,,,,,,ENSG00000181458_L1_966,2,1.0
1476,,,,,,,,,ENSG00000254999_L1_966,51,1.0
1477,,,,,,,,,ENSG00000144820_L1_966,81,1.0
1478,,,,,,,,,ENSG00000144802_L1_966,11,1.0
1479,,,,,,,,,ENSG00000170044_L1_966,19,1.0
1480,,,,,,,,,ENSG00000170017_L1_966,17,1.0
1481,,,,,,,,,ENSG00000242759_L1_966,1,1.0
1482,,,,,,,,,ENSG00000144821_L1_966,35,1.0
1483,,,,,,,,,ENSG00000163507_L1_966,61,1.0
1484,,,,,,,,,ENSG00000121570_L1_966,5,1.0
1485,,,,,,,,,ENSG00000138459_L1_966,62,1.0
1486,,,,,,,,,ENSG00000163608_L1_966,13,1.0
1487,,,,,,,,,ENSG00000243795_L1_966,11,1.0
1488,,,,,,,,,ENSG00000184307_L1_966,5,1.0
1489,,,,,,,,,ENSG00000172020_L1_966,7,1.0
1490,,,,,,,,,ENSG00000144843_L1_966,7,1.0
1491,,,,,,,,,ENSG00000113924_L1_966,30,1.0
1492,,,,,,,,,ENSG00000180353_L1_966,75,1.0
1493,,,,,,,,,ENSG00000114030_L1_966,70,1.0
1494,,,,,,,,,ENSG00000163840_L1_966,6,1.0
1495,,,,,,,,,ENSG00000138496_L1_966,5,1.0
1496,,,,,,,,,ENSG00000173193_L1_966,78,1.0
1497,,,,,,,,,ENSG00000173175_L1_966,217,1.0
1498,,,,,,,,,ENSG00000114491_L1_966,89,1.0
1499,,,,,,,,,ENSG00000173706_L1_966,3,1.0
1500,,,,,,,,,ENSG00000221955_L1_966,1,1.0
1501,,,,,,,,,ENSG00000163884_L1_966,9,1.0
1502,,,,,,,,,ENSG00000163870_L1_966,4,1.0
1503,,,,,,,,,ENSG00000282975_L1_966,5,1.0
1504,,,,,,,,,ENSG00000144712_L1_966,15,1.0
1505,,,,,,,,,ENSG00000175792_L1_966,199,1.0
1506,,,,,,,,,ENSG00000163902_L1_966,58,1.0
1507,,,,,,,,,ENSG00000184897_L1_966,11,1.0
1508,,,,,,,,,ENSG00000172771_L1_966,3,1.0
1509,,,,,,,,,ENSG00000271270_L1_966,49,1.0
1510,,,,,,,,,ENSG00000034533_L1_966,156,1.0
1511,,,,,,,,,ENSG00000014257_L1_966,9,1.0
1512,,,,,,,,,ENSG00000170819_L1_966,5,1.0
1513,,,,,,,,,ENSG00000154917_L1_966,10,1.0
1514,,,,,,,,,ENSG00000158092_L1_966,205,1.0
1515,,,,,,,,,ENSG00000158163_L1_966,30,1.0
1516,,,,,,,,,ENSG00000066405_L1_966,29,1.0
1517,,,,,,,,,ENSG00000114107_L1_966,231,1.0
1518,,,,,,,,,ENSG00000175110_L1_966,63,1.0
1519,,,,,,,,,ENSG00000170876_L1_966,1,1.0
1520,,,,,,,,,ENSG00000069849_L1_966,21,1.0
1521,,,,,,,,,ENSG00000163714_L1_966,91,1.0
1522,,,,,,,,,ENSG00000235629_L1_966,14,1.0
1523,,,,,,,,,ENSG00000163755_L1_966,27,1.0
1524,,,,,,,,,ENSG00000144893_L1_966,49,1.0
1525,,,,,,,,,ENSG00000224660_L1_966,73,1.0
1526,,,,,,,,,ENSG00000198829_L1_966,40,1.0
1527,,,,,,,,,ENSG00000244545_L1_966,33,1.0
1528,,,,,,,,,ENSG00000206562_L1_966,4,1.0
1529,,,,,,,,,ENSG00000206561_L1_966,28,1.0
1530,,,,,,,,,ENSG00000131373_L1_966,3,1.0
1531,,,,,,,,,ENSG00000169282_L1_966,4,1.0
1532,,,,,,,,,ENSG00000079257_L1_966,81,1.0
1533,,,,,,,,,ENSG00000272247_L1_966,2,1.0
1534,,,,,,,,,ENSG00000151967_L1_966,10,1.0
1535,,,,,,,,,ENSG00000244040_L1_966,56,1.0
1536,,,,,,,,,ENSG00000213186_L1_966,38,1.0
1537,,,,,,,,,ENSG00000163590_L1_966,14,1.0
1538,,,,,,,,,ENSG00000272529_L1_966,31,1.0
1539,,,,,,,,,ENSG00000154813_L1_966,16,1.0
1540,,,,,,,,,ENSG00000269391_L1_966,2,1.0
1541,,,,,,,,,ENSG00000272797_L1_966,94,1.0
1542,,,,,,,,,ENSG00000242268_L1_966,54,1.0
1543,,,,,,,,,ENSG00000226441_L1_966,42,1.0
1544,,,,,,,,,ENSG00000171757_L1_966,15,1.0
1545,,,,,,,,,ENSG00000173890_L1_966,7,1.0
1546,,,,,,,,,ENSG00000013297_L1_966,25,1.0
1547,,,,,,,,,ENSG00000154310_L1_966,5,1.0
1548,,,,,,,,,ENSG00000121858_L1_966,9,1.0
1549,,,,,,,,,ENSG00000172667_L1_966,10,1.0
1550,,,,,,,,,ENSG00000171121_L1_966,24,1.0
1551,,,,,,,,,ENSG00000114757_L1_966,8,1.0
1552,,,,,,,,,ENSG00000078070_L1_966,8,1.0
1553,,,,,,,,,ENSG00000078081_L1_966,1,1.0
1554,,,,,,,,,ENSG00000233885_L1_966,98,1.0
1555,,,,,,,,,ENSG00000175166_L1_966,3,1.0
1556,,,,,,,,,ENSG00000073803_L1_966,75,1.0
1557,,,,,,,,,ENSG00000113790_L1_966,74,1.0
1558,,,,,,,,,ENSG00000163900_L1_966,40,1.0
1559,,,,,,,,,ENSG00000234548_L1_966,13,1.0
1560,,,,,,,,,ENSG00000213139_L1_966,48,1.0
1561,,,,,,,,,ENSG00000163918_L1_966,12,1.0
1562,,,,,,,,,ENSG00000145012_L1_966,8,1.0
1563,,,,,,,,,ENSG00000073282_L1_966,54,1.0
1564,,,,,,,,,ENSG00000188729_L1_966,41,1.0
1565,,,,,,,,,ENSG00000188958_L1_966,47,1.0
1566,,,,,,,,,ENSG00000173950_L1_966,35,1.0
1567,,,,,,,,,ENSG00000229178_L1_966,22,1.0
1568,,,,,,,,,ENSG00000161217_L1_966,27,1.0
1569,,,,,,,,,ENSG00000213123_L1_966,35,1.0
1570,,,,,,,,,ENSG00000163960_L1_966,22,1.0
1571,,,,,,,,,ENSG00000174004_L1_966,3,1.0
1572,,,,,,,,,ENSG00000225578_L1_966,1,1.0
1573,,,,,,,,,ENSG00000114503_L1_966,7,1.0
1574,,,,,,,,,ENSG00000119227_L1_966,1,1.0
1575,,,,,,,,,ENSG00000286017_L1_966,3,1.0
1576,,,,,,,,,ENSG00000114166_L1_966,40,1.0
1577,,,,,,,,,ENSG00000231304_L1_966,79,1.0
1578,,,,,,,,,ENSG00000129810_L1_966,7,1.0
1579,,,,,,,,,ENSG00000182247_L1_966,54,1.0
1580,,,,,,,,,ENSG00000174738_L1_966,12,1.0
1581,,,,,,,,,ENSG00000283563_L1_966,2,1.0
1582,,,,,,,,,ENSG00000144644_L1_966,23,1.0
1583,,,,,,,,,ENSG00000152642_L1_966,34,1.0
1584,,,,,,,,,ENSG00000170275_L1_966,20,1.0
1585,,,,,,,,,ENSG00000093167_L1_966,45,1.0
1586,,,,,,,,,ENSG00000235257_L1_966,8,1.0
1587,,,,,,,,,ENSG00000060971_L1_966,141,1.0
1588,,,,,,,,,ENSG00000172939_L1_966,3,1.0
1589,,,,,,,,,ENSG00000168356_L1_966,93,1.0
1590,,,,,,,,,ENSG00000168032_L1_966,122,1.0
1591,,,,,,,,,ENSG00000188846_L1_966,70,1.0
1592,,,,,,,,,ENSG00000232354_L1_966,1,1.0
1593,,,,,,,,,ENSG00000173811_L1_966,35,1.0
1594,,,,,,,,,ENSG00000244607_L1_966,27,1.0
1595,,,,,,,,,ENSG00000196345_L1_966,79,1.0
1596,,,,,,,,,ENSG00000231249_L1_966,17,1.0
1597,,,,,,,,,ENSG00000144792_L1_966,2,1.0
1598,,,,,,,,,ENSG00000186446_L1_966,2,1.0
1599,,,,,,,,,ENSG00000075914_L1_966,6,1.0
1600,,,,,,,,,ENSG00000163814_L1_966,8,1.0
1601,,,,,,,,,ENSG00000144791_L1_966,14,1.0
1602,,,,,,,,,ENSG00000163820_L1_966,11,1.0
1603,,,,,,,,,ENSG00000172215_L1_966,29,1.0
1604,,,,,,,,,ENSG00000163823_L1_966,4,1.0
1605,,,,,,,,,ENSG00000178055_L1_966,19,1.0
1606,,,,,,,,,ENSG00000160796_L1_966,135,1.0
1607,,,,,,,,,ENSG00000114648_L1_966,141,1.0
1608,,,,,,,,,ENSG00000150995_L1_966,21,1.0
1609,,,,,,,,,ENSG00000224424_L1_966,203,1.0
1610,,,,,,,,,ENSG00000225697_L1_966,19,1.0
1611,,,,,,,,,ENSG00000198218_L1_966,50,1.0
1612,,,,,,,,,ENSG00000068745_L1_966,2,1.0
1613,,,,,,,,,ENSG00000177352_L1_966,151,1.0
1614,,,,,,,,,ENSG00000188315_L1_966,20,1.0
1615,,,,,,,,,ENSG00000164062_L1_966,125,1.0
1616,,,,,,,,,ENSG00000088543_L1_966,761,1.0
1617,,,,,,,,,ENSG00000259956_L1_966,13,1.0
1618,,,,,,,,,ENSG00000164081_L1_966,38,1.0
1619,,,,,,,,,ENSG00000114779_L1_966,13,1.0
1620,,,,,,,,,ENSG00000164087_L1_966,51,1.0
1621,,,,,,,,,ENSG00000168237_L1_966,8,1.0
1622,,,,,,,,,ENSG00000243224_L1_966,297,1.0
1623,,,,,,,,,ENSG00000163938_L1_966,261,1.0
1624,,,,,,,,,ENSG00000055955_L1_966,55,1.0
1625,,,,,,,,,ENSG00000162267_L1_966,38,1.0
1626,,,,,,,,,ENSG00000272305_L1_966,22,1.0
1627,,,,,,,,,ENSG00000113811_L1_966,90,1.0
1628,,,,,,,,,ENSG00000136068_L1_966,20,1.0
1629,,,,,,,,,ENSG00000244161_L1_966,2,1.0
1630,,,,,,,,,ENSG00000114405_L1_966,1,1.0
1631,,,,,,,,,ENSG00000226022_L1_966,26,1.0
1632,,,,,,,,,ENSG00000226258_L1_966,48,1.0
1633,,,,,,,,,ENSG00000189229_L1_966,62,1.0
1634,,,,,,,,,ENSG00000144741_L1_966,8,1.0
1635,,,,,,,,,ENSG00000144749_L1_966,19,1.0
1636,,,,,,,,,ENSG00000114541_L1_966,11,1.0
1637,,,,,,,,,ENSG00000241163_L1_966,33,1.0
1638,,,,,,,,,ENSG00000242828_L1_966,98,1.0
1639,,,,,,,,,ENSG00000242781_L1_966,291,1.0
1640,,,,,,,,,ENSG00000114480_L1_966,98,1.0
1641,,,,,,,,,ENSG00000281392_L1_966,18,1.0
1642,,,,,,,,,ENSG00000114026_L1_966,7,1.0
1643,,,,,,,,,ENSG00000170854_L1_966,65,1.0
1644,,,,,,,,,ENSG00000183185_L1_966,24,1.0
1645,,,,,,,,,ENSG00000206536_L1_966,42,1.0
1646,,,,,,,,,ENSG00000231861_L1_966,16,1.0
1647,,,,,,,,,ENSG00000154165_L1_966,9,1.0
